Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 1999964/8432910     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [16]
                0.00    0.00 1999982/8432910     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
                0.00    0.01 4121246/8432910     std::deque<common::Point, std::allocator<common::Point> >::size() const [43]
[29]     3.4    0.01    0.02 8432910         std::operator-(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&, std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [29]
                0.01    0.01 8432910/29345765     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_S_buffer_size() [18]
-----------------------------------------------
                0.00    0.00       1/37          std::deque<common::Point, std::allocator<common::Point> >::deque(std::deque<common::Point, std::allocator<common::Point> > const&) [25]
                0.03    0.00      36/37          double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [23]
[30]     3.4    0.03    0.00      37         std::deque<common::Point, std::allocator<common::Point> >::end() const [30]
                0.00    0.00      37/4000007     std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>::_Deque_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, void>(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [47]
-----------------------------------------------
                0.00    0.03 4000000/4000000     double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [11]
[31]     3.4    0.00    0.03 4000000         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [31]
                0.03    0.00    6411/6411        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [32]
-----------------------------------------------
                0.03    0.00    6411/6411        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [31]
[32]     3.4    0.03    0.00    6411         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [32]
-----------------------------------------------
                0.00    0.00       4/71434849     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [91]
                0.00    0.00 1000000/71434849     std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point&, common::Point*> >::operator*() const [62]
                0.00    0.00 1000000/71434849     std::deque<common::Point, std::allocator<common::Point> >::back() [63]
                0.00    0.00 1000000/71434849     std::_Deque_iterator<common::Point, common::Point&, common::Point*> std::__do_uninit_copy<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [74]
                0.00    0.00 3696003/71434849     bool __gnu_cxx::__ops::_Val_less_iter::operator()<common::Point, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(common::Point&, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [50]
                0.00    0.00 7392006/71434849     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [21]
                0.00    0.00 7962154/71434849     void std::iter_swap<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [44]
                0.00    0.00 8999916/71434849     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
                0.01    0.00 40384766/71434849     bool __gnu_cxx::__ops::_Iter_less_iter::operator()<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*> >(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>) const [17]
[33]     2.2    0.02    0.00 71434849         std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator*() const [33]
-----------------------------------------------
                0.02    0.00 3999958/3999958     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[34]     2.2    0.02    0.00 3999958         common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >)::{lambda(common::Point const&, common::Point const&, common::Point const&)#1}::operator()(common::Point const&, common::Point const&, common::Point const&) const [34]
-----------------------------------------------
                0.00    0.02 2000000/2000000     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[35]     2.2    0.00    0.02 2000000         std::deque<common::Point, std::allocator<common::Point> >::insert(std::_Deque_iterator<common::Point, common::Point const&, common::Point const*>, common::Point const&) [35]
                0.01    0.00 1999999/1999999     std::deque<common::Point, std::allocator<common::Point> >::push_back(common::Point const&) [52]
                0.01    0.00 3999999/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
                0.01    0.00       1/1           std::deque<common::Point, std::allocator<common::Point> >::push_front(common::Point const&) [55]
                0.00    0.00 1999999/18357157     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::operator--() [26]
-----------------------------------------------
                0.01    0.01 1999964/1999964     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [16]
[36]     1.7    0.01    0.01 1999964         std::deque<common::Point, std::allocator<common::Point> >::pop_back() [36]
                0.00    0.00 1909921/1999970     std::_Deque_base<common::Point, std::allocator<common::Point> >::_M_get_Tp_allocator() [58]
                0.00    0.00   90043/90043       std::deque<common::Point, std::allocator<common::Point> >::_M_pop_back_aux() [76]
-----------------------------------------------
                0.00    0.00       4/10999911     std::deque<common::Point, std::allocator<common::Point> >::~deque() [53]
                0.00    0.00 1000000/10999911     std::deque<common::Point, std::allocator<common::Point> >::back() [63]
                0.00    0.00 1999964/10999911     std::deque<common::Point, std::allocator<common::Point> >::_M_erase(std::_Deque_iterator<common::Point, common::Point&, common::Point*>) [16]
                0.00    0.01 7999943/10999911     std::deque<common::Point, std::allocator<common::Point> > common::compute_convex_hull<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> >) [2]
[37]     1.7    0.00    0.02 10999911         std::deque<common::Point, std::allocator<common::Point> >::end() [37]
                0.02    0.00 10999911/101393340     std::_Deque_iterator<common::Point, common::Point&, common::Point*>::_Deque_iterator(std::_Deque_iterator<common::Point, common::Point&, common::Point*> const&) [12]
-----------------------------------------------
                0.00    0.00       1/16639236     void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<common::Point, common::Point>(common::Point*, common::Point*) [115]
                0.00    0.00       4/16639236     void std::__insertion_sort<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Iter_less_iter) [91]
                0.00    0.00 4696000/16639236     void std::__unguarded_linear_insert<std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<common::Point, common::Point&, common::Point*>, __gnu_cxx::__ops::_Val_less_iter) [21]
                0.01    0.00 11943231/16639236     std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<common::Point> >, std::is_move_constructible<common::Point>, std::is_move_assignable<common::Point> >::value, void>::type std::swap<common::Point>(common::Point&, common::Point&) [46]
[38]     1.7    0.01    0.00 16639236         std::remove_reference<common::Point&>::type&& std::move<common::Point&>(common::Point&) [38]
-----------------------------------------------
                0.00    0.01       2/2           double common::compute_area<std::deque<common::Point, std::allocator<common::Point> > >(std::deque<common::Point, std::allocator<common::Point> > const&) [23]
[39]     1.7    0.00    0.01       2         std::reverse_iterator<std::_Deque_iterator<common::Point, common::Point const&, common::Point const*> >::operator->() const [39]
